source,channel,tradition,cohort,id,title,url,image_url,year,query,family_count
Wikimedia Commons,commons,alchemy,control,44651425,File:Illustrations of medical botany (Plate XLVII) BHL5878559.jpg,https://commons.wikimedia.org/wiki/File:Illustrations_of_medical_botany_(Plate_XLVII)_BHL5878559.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/be/Illustrations_of_medical_botany_%28Plate_XLVII%29_BHL5878559.jpg/960px-Illustrations_of_medical_botany_%28Plate_XLVII%29_BHL5878559.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1847,medical illustration,0
Wikimedia Commons,commons,alchemy,control,44651434,File:Illustrations of medical botany (Plate XLVIII) BHL5878562.jpg,https://commons.wikimedia.org/wiki/File:Illustrations_of_medical_botany_(Plate_XLVIII)_BHL5878562.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/db/Illustrations_of_medical_botany_%28Plate_XLVIII%29_BHL5878562.jpg/960px-Illustrations_of_medical_botany_%28Plate_XLVIII%29_BHL5878562.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1847,medical illustration,0
Wikimedia Commons,commons,alchemy,control,44651005,File:Illustrations of medical botany (Plate XV) BHL5878493.jpg,https://commons.wikimedia.org/wiki/File:Illustrations_of_medical_botany_(Plate_XV)_BHL5878493.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cd/Illustrations_of_medical_botany_%28Plate_XV%29_BHL5878493.jpg/960px-Illustrations_of_medical_botany_%28Plate_XV%29_BHL5878493.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1847,medical illustration,0
Wikimedia Commons,commons,alchemy,control,44651061,File:Illustrations of medical botany (Plate XXI) BHL5878505.jpg,https://commons.wikimedia.org/wiki/File:Illustrations_of_medical_botany_(Plate_XXI)_BHL5878505.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/20/Illustrations_of_medical_botany_%28Plate_XXI%29_BHL5878505.jpg/960px-Illustrations_of_medical_botany_%28Plate_XXI%29_BHL5878505.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1847,medical illustration,0
Wikimedia Commons,commons,alchemy,control,44651071,File:Illustrations of medical botany (Plate XXII) BHL5878508.jpg,https://commons.wikimedia.org/wiki/File:Illustrations_of_medical_botany_(Plate_XXII)_BHL5878508.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6b/Illustrations_of_medical_botany_%28Plate_XXII%29_BHL5878508.jpg/960px-Illustrations_of_medical_botany_%28Plate_XXII%29_BHL5878508.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1847,medical illustration,0
Wikimedia Commons,commons,alchemy,control,44651144,File:Illustrations of medical botany (Plate XXV) BHL5878513.jpg,https://commons.wikimedia.org/wiki/File:Illustrations_of_medical_botany_(Plate_XXV)_BHL5878513.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/6/62/Illustrations_of_medical_botany_%28Plate_XXV%29_BHL5878513.jpg/960px-Illustrations_of_medical_botany_%28Plate_XXV%29_BHL5878513.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1847,medical illustration,0
Wikimedia Commons,commons,alchemy,control,44651160,File:Illustrations of medical botany (Plate XXVI) BHL5878516.jpg,https://commons.wikimedia.org/wiki/File:Illustrations_of_medical_botany_(Plate_XXVI)_BHL5878516.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/7/78/Illustrations_of_medical_botany_%28Plate_XXVI%29_BHL5878516.jpg/960px-Illustrations_of_medical_botany_%28Plate_XXVI%29_BHL5878516.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1847,medical illustration,0
Wikimedia Commons,commons,alchemy,control,44651166,File:Illustrations of medical botany (Plate XXVII) BHL5878517.jpg,https://commons.wikimedia.org/wiki/File:Illustrations_of_medical_botany_(Plate_XXVII)_BHL5878517.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d2/Illustrations_of_medical_botany_%28Plate_XXVII%29_BHL5878517.jpg/960px-Illustrations_of_medical_botany_%28Plate_XXVII%29_BHL5878517.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1847,medical illustration,0
Wikimedia Commons,commons,alchemy,control,44651195,File:Illustrations of medical botany (Plate XXX) BHL5878522.jpg,https://commons.wikimedia.org/wiki/File:Illustrations_of_medical_botany_(Plate_XXX)_BHL5878522.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/92/Illustrations_of_medical_botany_%28Plate_XXX%29_BHL5878522.jpg/960px-Illustrations_of_medical_botany_%28Plate_XXX%29_BHL5878522.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1847,medical illustration,0
Wikimedia Commons,commons,alchemy,control,44651206,File:Illustrations of medical botany (Plate XXXI) BHL5878523.jpg,https://commons.wikimedia.org/wiki/File:Illustrations_of_medical_botany_(Plate_XXXI)_BHL5878523.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ae/Illustrations_of_medical_botany_%28Plate_XXXI%29_BHL5878523.jpg/960px-Illustrations_of_medical_botany_%28Plate_XXXI%29_BHL5878523.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1847,medical illustration,0
Wikimedia Commons,commons,alchemy,control,44651218,File:Illustrations of medical botany (Plate XXXII) BHL5878526.jpg,https://commons.wikimedia.org/wiki/File:Illustrations_of_medical_botany_(Plate_XXXII)_BHL5878526.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fc/Illustrations_of_medical_botany_%28Plate_XXXII%29_BHL5878526.jpg/960px-Illustrations_of_medical_botany_%28Plate_XXXII%29_BHL5878526.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1847,medical illustration,0
Wikimedia Commons,commons,alchemy,control,44651251,File:Illustrations of medical botany (Plate XXXV) BHL5878531.jpg,https://commons.wikimedia.org/wiki/File:Illustrations_of_medical_botany_(Plate_XXXV)_BHL5878531.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/da/Illustrations_of_medical_botany_%28Plate_XXXV%29_BHL5878531.jpg/960px-Illustrations_of_medical_botany_%28Plate_XXXV%29_BHL5878531.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1847,medical illustration,0
Wikimedia Commons,commons,alchemy,control,44651280,File:Illustrations of medical botany (Plate XXXVII) BHL5878537.jpg,https://commons.wikimedia.org/wiki/File:Illustrations_of_medical_botany_(Plate_XXXVII)_BHL5878537.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/de/Illustrations_of_medical_botany_%28Plate_XXXVII%29_BHL5878537.jpg/960px-Illustrations_of_medical_botany_%28Plate_XXXVII%29_BHL5878537.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1847,medical illustration,0
Wikimedia Commons,commons,alchemy,control,44651296,File:Illustrations of medical botany (Plate XXXVIII) BHL5878538.jpg,https://commons.wikimedia.org/wiki/File:Illustrations_of_medical_botany_(Plate_XXXVIII)_BHL5878538.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8a/Illustrations_of_medical_botany_%28Plate_XXXVIII%29_BHL5878538.jpg/960px-Illustrations_of_medical_botany_%28Plate_XXXVIII%29_BHL5878538.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1847,medical illustration,0
Wikimedia Commons,commons,alchemy,control,44650831,File:Illustrations of medical botany (Platte I) BHL5878465.jpg,https://commons.wikimedia.org/wiki/File:Illustrations_of_medical_botany_(Platte_I)_BHL5878465.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/90/Illustrations_of_medical_botany_%28Platte_I%29_BHL5878465.jpg/960px-Illustrations_of_medical_botany_%28Platte_I%29_BHL5878465.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1847,medical illustration,0
Wikimedia Commons,commons,alchemy,control,44650845,File:Illustrations of medical botany (Platte II) BHL5878466.jpg,https://commons.wikimedia.org/wiki/File:Illustrations_of_medical_botany_(Platte_II)_BHL5878466.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/ba/Illustrations_of_medical_botany_%28Platte_II%29_BHL5878466.jpg/960px-Illustrations_of_medical_botany_%28Platte_II%29_BHL5878466.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1847,medical illustration,0
Wikimedia Commons,commons,alchemy,control,100175811,File:Image showing atheroma and syphilis progression in an aorta.jpg,https://commons.wikimedia.org/wiki/File:Image_showing_atheroma_and_syphilis_progression_in_an_aorta.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8b/Image_showing_atheroma_and_syphilis_progression_in_an_aorta.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,1926,medical illustration,0
Wikimedia Commons,commons,alchemy,control,179447031,File:Inclusive Astronomy – Girl in Wheelchair Observing the Sky.jpg,https://commons.wikimedia.org/wiki/File:Inclusive_Astronomy_%E2%80%93_Girl_in_Wheelchair_Observing_the_Sky.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/47/Inclusive_Astronomy_%E2%80%93_Girl_in_Wheelchair_Observing_the_Sky.jpg/960px-Inclusive_Astronomy_%E2%80%93_Girl_in_Wheelchair_Observing_the_Sky.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2022,astronomy,0
Wikimedia Commons,commons,alchemy,control,93424732,File:Inorganic chemistry (IA b28077404).pdf,https://commons.wikimedia.org/wiki/File:Inorganic_chemistry_(IA_b28077404).pdf,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4a/Inorganic_chemistry_%28IA_b28077404%29.pdf/page1-500px-Inorganic_chemistry_%28IA_b28077404%29.pdf.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1818,historical chemistry,0
Wikimedia Commons,commons,alchemy,control,102490480,File:Internal Collection by Artist Amy Karle garments based on anatomy exhibited at at FILE 2017 Electronic Language International Festival São Paulo Brazil.png,https://commons.wikimedia.org/wiki/File:Internal_Collection_by_Artist_Amy_Karle_garments_based_on_anatomy_exhibited_at_at_FILE_2017_Electronic_Language_International_Festival_S%C3%A3o_Paulo_Brazil.png,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/87/Internal_Collection_by_Artist_Amy_Karle_garments_based_on_anatomy_exhibited_at_at_FILE_2017_Electronic_Language_International_Festival_S%C3%A3o_Paulo_Brazil.png/960px-Internal_Collection_by_Artist_Amy_Karle_garments_based_on_anatomy_exhibited_at_at_FILE_2017_Electronic_Language_International_Festival_S%C3%A3o_Paulo_Brazil.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2017,medical illustration,0
Wikimedia Commons,commons,alchemy,control,18844712,File:Italian - Leaf from Emblem Book - Walters W47610R - Open Obverse.jpg,https://commons.wikimedia.org/wiki/File:Italian_-_Leaf_from_Emblem_Book_-_Walters_W47610R_-_Open_Obverse.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7d/Italian_-_Leaf_from_Emblem_Book_-_Walters_W47610R_-_Open_Obverse.jpg/960px-Italian_-_Leaf_from_Emblem_Book_-_Walters_W47610R_-_Open_Obverse.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1570,emblem book,0
Wikimedia Commons,commons,alchemy,control,18844714,File:Italian - Leaf from Emblem Book - Walters W47611R - Open Obverse.jpg,https://commons.wikimedia.org/wiki/File:Italian_-_Leaf_from_Emblem_Book_-_Walters_W47611R_-_Open_Obverse.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0b/Italian_-_Leaf_from_Emblem_Book_-_Walters_W47611R_-_Open_Obverse.jpg/960px-Italian_-_Leaf_from_Emblem_Book_-_Walters_W47611R_-_Open_Obverse.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1570,emblem book,0
Wikimedia Commons,commons,alchemy,control,18844717,File:Italian - Leaf from Emblem Book - Walters W47612R - Open Obverse.jpg,https://commons.wikimedia.org/wiki/File:Italian_-_Leaf_from_Emblem_Book_-_Walters_W47612R_-_Open_Obverse.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a0/Italian_-_Leaf_from_Emblem_Book_-_Walters_W47612R_-_Open_Obverse.jpg/960px-Italian_-_Leaf_from_Emblem_Book_-_Walters_W47612R_-_Open_Obverse.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1570,emblem book,0
Wikimedia Commons,commons,alchemy,control,18844718,File:Italian - Leaf from Emblem Book - Walters W47613R - Open Obverse.jpg,https://commons.wikimedia.org/wiki/File:Italian_-_Leaf_from_Emblem_Book_-_Walters_W47613R_-_Open_Obverse.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fb/Italian_-_Leaf_from_Emblem_Book_-_Walters_W47613R_-_Open_Obverse.jpg/960px-Italian_-_Leaf_from_Emblem_Book_-_Walters_W47613R_-_Open_Obverse.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1570,emblem book,0
Wikimedia Commons,commons,alchemy,control,18844720,File:Italian - Leaf from Emblem Book - Walters W47614R - Open Obverse.jpg,https://commons.wikimedia.org/wiki/File:Italian_-_Leaf_from_Emblem_Book_-_Walters_W47614R_-_Open_Obverse.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fc/Italian_-_Leaf_from_Emblem_Book_-_Walters_W47614R_-_Open_Obverse.jpg/960px-Italian_-_Leaf_from_Emblem_Book_-_Walters_W47614R_-_Open_Obverse.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1570,emblem book,0
Wikimedia Commons,commons,alchemy,control,18844724,File:Italian - Leaf from Emblem Book - Walters W47615R - Open Obverse.jpg,https://commons.wikimedia.org/wiki/File:Italian_-_Leaf_from_Emblem_Book_-_Walters_W47615R_-_Open_Obverse.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/47/Italian_-_Leaf_from_Emblem_Book_-_Walters_W47615R_-_Open_Obverse.jpg/960px-Italian_-_Leaf_from_Emblem_Book_-_Walters_W47615R_-_Open_Obverse.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1570,emblem book,0
Wikimedia Commons,commons,alchemy,control,18844727,File:Italian - Leaf from Emblem Book - Walters W47616R - Open Obverse.jpg,https://commons.wikimedia.org/wiki/File:Italian_-_Leaf_from_Emblem_Book_-_Walters_W47616R_-_Open_Obverse.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fe/Italian_-_Leaf_from_Emblem_Book_-_Walters_W47616R_-_Open_Obverse.jpg/960px-Italian_-_Leaf_from_Emblem_Book_-_Walters_W47616R_-_Open_Obverse.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1570,emblem book,0
Wikimedia Commons,commons,alchemy,control,18844732,File:Italian - Leaf from Emblem Book - Walters W47618R - Open Obverse.jpg,https://commons.wikimedia.org/wiki/File:Italian_-_Leaf_from_Emblem_Book_-_Walters_W47618R_-_Open_Obverse.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/93/Italian_-_Leaf_from_Emblem_Book_-_Walters_W47618R_-_Open_Obverse.jpg/960px-Italian_-_Leaf_from_Emblem_Book_-_Walters_W47618R_-_Open_Obverse.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1570,emblem book,0
Wikimedia Commons,commons,alchemy,control,18844743,File:Italian - Leaf from Emblem Book - Walters W47619R - Open Obverse.jpg,https://commons.wikimedia.org/wiki/File:Italian_-_Leaf_from_Emblem_Book_-_Walters_W47619R_-_Open_Obverse.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8d/Italian_-_Leaf_from_Emblem_Book_-_Walters_W47619R_-_Open_Obverse.jpg/960px-Italian_-_Leaf_from_Emblem_Book_-_Walters_W47619R_-_Open_Obverse.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1570,emblem book,0
Wikimedia Commons,commons,alchemy,control,18844747,File:Italian - Leaf from Emblem Book - Walters W4761R - Open Obverse.jpg,https://commons.wikimedia.org/wiki/File:Italian_-_Leaf_from_Emblem_Book_-_Walters_W4761R_-_Open_Obverse.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/52/Italian_-_Leaf_from_Emblem_Book_-_Walters_W4761R_-_Open_Obverse.jpg/960px-Italian_-_Leaf_from_Emblem_Book_-_Walters_W4761R_-_Open_Obverse.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1570,emblem book,0
Wikimedia Commons,commons,alchemy,control,18844757,File:Italian - Leaf from Emblem Book - Walters W47623R - Open Obverse.jpg,https://commons.wikimedia.org/wiki/File:Italian_-_Leaf_from_Emblem_Book_-_Walters_W47623R_-_Open_Obverse.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b7/Italian_-_Leaf_from_Emblem_Book_-_Walters_W47623R_-_Open_Obverse.jpg/960px-Italian_-_Leaf_from_Emblem_Book_-_Walters_W47623R_-_Open_Obverse.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1570,emblem book,0
Wikimedia Commons,commons,alchemy,control,18844758,File:Italian - Leaf from Emblem Book - Walters W47624R - Open Obverse.jpg,https://commons.wikimedia.org/wiki/File:Italian_-_Leaf_from_Emblem_Book_-_Walters_W47624R_-_Open_Obverse.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bb/Italian_-_Leaf_from_Emblem_Book_-_Walters_W47624R_-_Open_Obverse.jpg/960px-Italian_-_Leaf_from_Emblem_Book_-_Walters_W47624R_-_Open_Obverse.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1570,emblem book,0
